number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
18890891,263659149870266671677324,1128977989102656187104,4567271465973977200,193156231362688861,5184428596626365647396869276,-54537,62395685675002665284606,2571590971298645981215767698216860277100,4881878713830191880787994047789104818,-1,17252981679380799746873,-887200,887200,267749755487337358295040,1111729780246716121989,6541801056123796366304,26671681687096531853
18893291,267262269023393620059671,1113757575720479643673,48773118456408306178,226353008622706558,5114534278798477854687193995,-54808,73830188792882881931067,2572462847854547459679500170524667840693,4882533457349318565770817695248008914,-1,17252981679380799746873,-887200,887200,267749755487337358295040,1111729780246716121989,6541801056123796366304,26671681687096531853
18895691,270087562887644504101379,1102531974748358923971,39703268751826127209,48908293500573589,5062008701912746386096431915,-55015,73203877109005861541935,2573245768632135529165290006521324851967,4883497894796958526496868554691084953,-1,17256308239756447787943,-887200,887200,267313800062524180135936,1113972320156445701195,6590574174580204672482,26898034695719238411
18898091,270789875106943174512155,1099672482022763248094,50011353135997382818,61975219191556299,5048880033183365344186693387,-55067,73203877109005861541935,2573449036869114823273615232475228884619,4883755565460969009662977240772050779,-1,17256308239756447787943,-887200,887200,267313800062524180135936,1113972320156445701195,6590574174580204672482,26898034695719238411
18900491,269005550713137143752497,1106966652829531718697,54984097400329783366,155915789749391158,5082369452939674207267994485,-54934,73713885813374298796656,2573547095918875018831491731069389302303,4885608008014450810296206872730674053,-1,17256308239756447787943,-887200,887200,267313800062524180135936,1113972320156445701195,6590574174580204672482,26898034695719238411
18902891,268793624197806244782271,1108221584123138015649,14758545955507087910,71927119269442705,5087253794943813017793701676,-54915,73713885813374298796656,2573838073971639546256526940987516746625,4887026116083435391461142334151231206,-1,17259284342367509638831,-887200,887200,269051944652718208974848,1107157565410604917726,6645558271980534455848,27053950485468629569
18905291,268679056443870999410261,1108694142198322680138,18543297972300423783,92283044695140051,5089423056845724693180383612,-54907,73713885813374298796656,2573912693773303151543154233948265399266,4887427451523962251657010944354588967,-1,17259284342367509638831,-887200,887200,269051944652718208974848,1107157565410604917726,6645558271980534455848,27053950485468629569
18907691,266905946915142004177652,1116059418883607134192,18648168244705947677,167114316725806683,5123233110994481665831856945,-54774,61713099278635065343203,2573914761385366659627060272263753369647,4888902817585566108349254310163826576,-1,17259284342367509638831,-887200,887200,269051944652718208974848,1107157565410604917726,6645558271980534455848,27053950485468629569
18910091,267965232088282614513632,1111891249645730332292,47691931329423536178,153567444514050657,5103539912056832623097611322,-54851,73713885813374298796656,2574854947806006613792682869708433846935,4891930206537110068253629431487877914,-1,17261175996097389688666,-887200,887200,266935200366211803119616,1116181741334562823269,6664206440225240403525,27221064802194436252
18912491,268327333401537927994659,1110390779020580434879,51355122392591060781,153590626800600304,5096652807113106102642980896,-54878,73713885813374298796656,2574927163008825940938794559569587551540,4891930663546721669284229074332871568,-1,17261175996097389688666,-887200,887200,266935200366211803119616,1116181741334562823269,6664206440225240403525,27221064802194436252
18914891,268816927085388024636607,1108368434974362018664,56852949927374307459,155874251096211542,5087370322374535943274605999,-54915,73713885813374298796656,2575035545761361580860810599152022036846,4891975682326475982863744916421350395,-1,17261175996097389688666,-887200,887200,266935200366211803119616,1116181741334562823269,6664206440225240403525,27221064802194436252
18917291,264991168214681833562882,1124765847845017197633,16552994137568133845,234358335354069954,5161725967130182993728628817,-54624,61713099278635065343203,2575361809828594384994174217353114456522,4896594949574870101930335035498148171,-1,17264212000216754317403,-887200,887200,268864208296017630593024,1108563381780716267336,6721059390152614710984,27376939053290647794
