number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
17160493,1499113540759,754087172857281622333,118560797,53147793881943371,1806490253574557191514377444370836,200701,18223156085778551047,2360733149124278805389423558335260,1135555819236854444929626750108259688399763,-1,113609462861867988,193820,207860,1465521635566,772289264494151347657,59439013307,36145741266829609832
17162893,1391615667500,811206647207633733215,222260540,136885323447993121,1846323828019507628624233928132133,201137,14998653983781463149,2361043749960272905363110711304928,1135806629372234561834384072490474620510446,-1,113609462861867988,193820,207860,1465521635566,772289264494151347657,59439013307,36145741266829609832
17165293,1451431214563,778520245606278424553,87179907,44919444799948451,1843085758743004734801730246017688,201102,17414664400631401187,2361305905685175357132863367381504,1135941705101168689643787712161397468702458,-1,113160929190728695,194090,208190,1442900040426,783597111581107863731,59661273847,36282626590277602953
17167693,1438192745965,785704028678570577529,210546731,115612324967153648,1848115391645360003823924286778574,201156,18280715543818545090,2361676877848849318353923954701188,1136154283247705557506304549681729332959093,-1,113160929190728695,194090,208190,1442900040426,783597111581107863731,59661273847,36282626590277602953
17170093,1425888674658,792416010061965781275,345628331,193157327610278142,1852814698690992858890555244569166,201207,17131953905793265224,2362083077117269485662558295106725,1136387466177812274428961882369618780116988,-1,113160929190728695,194090,208190,1442900040426,783597111581107863731,59661273847,36282626590277602953
17172493,1437251521728,786183634401929355936,55263712,30343812113758061,1853015513560325868358334018301204,201209,34988501649265584609,2362255311004028660386879440034103,1136482035154087396121039524526411973948458,-1,109184476920156353,193850,208570,1437757492352,786303929369679344812,60006902178,36475783917887881095
17174893,1480706632865,762632280435909544121,190814024,91780798320505615,1835925808575840885529121033575012,201024,18852733560400193353,2362677764656891889694097926839458,1136673508554635067757424822980147483691506,-1,109184476920156353,193850,208570,1437757492352,786303929369679344812,60006902178,36475783917887881095
17177293,1479745781539,763148335272591028789,280555227,139976165190548945,1836300276427134175942208723377365,201028,20636230534609944430,2362957450468883502209351702484455,1136823713363741349648475878466443573087157,-1,109184476920156353,193850,208570,1437757492352,786303929369679344812,60006902178,36475783917887881095
17179693,1458369053161,774683586529100352944,37369088,17914916397600364,1833277481500125737946016450146394,200995,22571290243570343665,2363071686671954100567637300886414,1136878478735160216631226089411460007957836,-1,111313590997869738,193840,208220,1450450158636,779167880591484990136,60287457405,36615760083078430040
17182093,1477432043076,764517104912516290538,211327706,105921380093064443,1826041422987446746055788022428144,200916,16914179880210253747,2363603473039510210829933172113691,1137147511900851612472392889436418114881433,-1,111313590997869738,193840,208220,1450450158636,779167880591484990136,60287457405,36615760083078430040
17184493,1501547911798,751770285392538280606,358877902,177521068910317615,1816968792418119935061754568303385,200817,22591746054351699412,2364054529641093792070482674092096,1137366390039299269111572986327651314953785,-1,111313590997869738,193840,208220,1450450158636,779167880591484990136,60287457405,36615760083078430040
17186893,1479117583777,763400196006310950679,51139263,23353618840265671,1812055267177856015382878070222128,200762,20455273002903525569,2364209088399408853939648234615096,1137436971938086524011227850696362643619866,-1,112590123412349982,193730,207910,1465805251079,770924844204773768917,60646335307,36793281151988747655
17189293,1431227159513,788697722545372718432,148758309,87726749617349340,1829856797925852799331361108770026,200958,30610188990163041055,2364504123515246082718475278744576,1137631527558446865343970570853224571605480,-1,112590123412349982,193730,207910,1465805251079,770924844204773768917,60646335307,36793281151988747655
17191693,1464450401565,771095509115087122401,222936831,118301646264863722,1817470355989397286009449287701462,200822,33210824833290525638,2364728314077478564044010245096267,1137723934404484996939268075112896659711085,-1,112590123412349982,193730,207910,1465805251079,770924844204773768917,60646335307,36793281151988747655
17194093,1473256152055,766247981611017833231,50403745,24128577196245668,1814137001524574262571411310198854,200785,21318385020188135845,2364880671847513441839235652286468,1137796868988582575074287661238431550191358,-1,112573883300524586,193730,207910,1465109289367,770984285530824166813,60869272138,36911582798253611377
17196493,1568255242508,717384021419374357480,439668676,198493910062385796,1779747126487403611674845443397727,200403,15568924383352753821,2366057321246546561289219083193746,1138323931273697607399616825575211818038400,-1,112573883300524586,193730,207910,1465109289367,770984285530824166813,60869272138,36911582798253611377
17198893,1555946354224,723610525545697731360,613619165,288906496968737964,1784129266166276952460428329401214,200452,17254683720215989043,2366583129563942713779275959508296,1138597225648644298064986973931023657861853,-1,112573883300524586,193730,207910,1465109289367,770984285530824166813,60869272138,36911582798253611377
17201293,1438512710741,783625851521398412424,135864434,83275106706497412,1802949273664847183447004593441332,200662,19313243128572211810,2366989572359674800865523779402501,1138846345790581323746599792024034957938511,-1,113748531914548652,193450,207450,1492025361623,756605810219223579614,61482891303,37200489295222349341
17203693,1405021022385,801086669766130243705,389326331,226433527126315048,1815111088171296275444390649943628,200796,19999258613219647438,2367747811721170100835609356116125,1139274608778465105877924017337029990423120,-1,113748531914548652,193450,207450,1492025361623,756605810219223579614,61482891303,37200489295222349341
