block_number,timestamp,sqrt_price_x96,y/x,x/y
13173187,1630944841,28737889370619693350413033133237292,13156808990719687695,7600627
13175587,1630976618,29108515810590613727666303379573627,13498358452895270441,7408308
13177987,1631008730,29304667630376437085792159538466376,13680892569983672000,7309464
13180387,1631041045,29224729326787768786698772212411715,13606355930304129639,7349506
13182787,1631073427,29136557766241400649733720060371806,13524378515003085393,7394055
13185187,1631105267,29175181255328779319429900341538184,13560258175883345908,7374490
13187587,1631137014,28870516251450186958249944727563623,13278527953855185389,7530955
13189987,1631169343,28807578837322406297420921955841345,13220696962583542868,7563897
13192387,1631202379,28938233365453406920175044522864910,13340891793939582396,7495750
13194787,1631233447,29127851163722320436615314020365743,13516296997912123475,7398476
13197187,1631266169,29227264180929360368324075620739141,13608716371222141837,7348231
13199587,1631297480,29339895651859336024097586794517056,13713804764532237222,7291922
13201987,1631329728,29490974238917175426673827678691096,13855400122918356800,7217402
13204387,1631362430,29445002067308789144531439586292997,13812236654635160286,7239957
13206787,1631394281,29375689103325303433363823105670833,13747285716758689115,7274163
13209187,1631426400,29254110073749279310379885667561001,13633727670566742246,7334751
13211587,1631458133,28993947681848018459975626883916285,13392311254709249857,7466971
13213987,1631489934,29107317161669444777782306695768991,13497246787857347446,7408918
13216387,1631523254,29506315472706878449830678654324368,13869819057843729811,7209899
13218787,1631555006,29479137436278738654599865369831697,13844280061417189001,7223199
13221187,1631587395,29311350160734842117693589940699714,13687132763864387890,7306132
13223587,1631618954,29427195487257371253953517923698088,13795536073017237967,7248721
13225987,1631651215,29516273177055010030622617223932530,13879182128770594603,7205035
13228387,1631683618,29478468860127226403559514499907568,13843652102031126934,7223527
13230787,1631715328,29537122208569727378613708477495405,13898796373582099314,7194867
13233187,1631747577,29074911929569193691075507527482918,13467210495356578787,7425442
13235587,1631779468,28915362902120134909825416310772833,13319812980692437288,7507612
13237987,1631811262,28910181758060392094301101780451189,13315040037862333051,7510304
13240387,1631843256,29018029687175148355724203132617286,13414567461585146451,7454582
13242787,1631876109,29349660838234883868234076823784523,13722935004594989825,7287070
13245187,1631907599,29538983075365815481362809151768527,13900547703533394241,7193961
13247587,1631940028,29488190513793606125361750608953754,13852784556218781234,7218765
13249987,1631972693,29497735183203282594973514322772006,13861753682167906758,7214094
13252387,1632003551,29727144547034989615706334428392115,14078202969668364235,7103179
13254787,1632036463,29634473821512814659356890840000000,13990565641578366088,7147673
13257187,1632068501,29803548204922034988851175990334974,14150662567657007457,7066806
13259587,1632099697,29970083426876510583857372854680034,14309245547995041188,6988488
13261987,1632132271,29964166388417348989247931970292615,14303595914197027773,6991248
13264387,1632164394,30012473689575155067597721043939581,14349752719308972422,6968761
13266787,1632196323,29897916803850984151757707807361701,14240416467536033911,7022266
13269187,1632227985,29872971758257456718312476841267915,14216663665634766097,7033999
13271587,1632259765,30368338951941739210710366670514630,14692067288012665824,6806394
13273987,1632292346,30279610513544167040141234135499118,14606339860372751289,6846342
13276387,1632324970,30039909043031934997917431387501242,14375999838053327308,6956037
13278787,1632356678,29817976710791024626158790851180657,14164367133210165325,7059969
13281187,1632389237,29750819311273450019453921260472802,14100635723367271393,7091878
13283587,1632421635,29847212296626109408855363147672572,14192156180259686273,7046145
13285987,1632452534,29991444627084965156352327194485882,14329650669013629138,6978537
13288387,1632484999,30361497252340098171775755706894845,14685448066058300521,6809461
13290787,1632517630,30233698593916528487625276471001327,14562079271628716280,6867151
13293187,1632549797,30269466700578327860453233187016190,14596555113519729675,6850931
13295587,1632581237,30357266023143135058584310030079639,14681355173911493698,6811360
13297987,1632612738,30244761813063344523816111686988212,14572738433919690975,6862128
13300387,1632645442,30618763076566432542452948008400877,14935374506578005767,6695513
13302787,1632677856,29837131049104247360189390806150990,14182570663506690036,7050907
13305187,1632709384,29685867437776253510550433320329222,14039134025265847247,7122946
13307587,1632742846,29778499804532691085479294049662584,14126886706479794974,7078700
13309987,1632774342,30082427700890187541728583316055301,14416724382172827644,6936388
13312387,1632806255,30068270182152854429580536467907944,14403157856278526747,6942921
13314787,1632839403,30156607259360602722961778188946092,14487911774131834021,6902305
13317187,1632871401,30308749262910740797181872900343597,14634465404684152549,6833184
13319587,1632903754,30207327442471312432755246715233388,14536686988401501016,6879146
13321987,1632936194,30273578514764160887149927061089505,14600520984436980952,6849070
13324387,1632968545,30191575571519915183159217122299522,14521530380049609448,6886326
13326787,1633000782,30191334007702382291683072704925203,14521298006467555312,6886436
13329187,1633033452,30168376282200930389095553702343233,14499222186788373401,6896921
13331587,1633066492,30224362869135900896364117601042131,14553087545090217612,6871394
13333987,1633098148,30344279477645441378418294324571904,14668796776490876569,6817191
13336387,1633130383,30267023574924132300102636313936354,14594198958423926861,6852037
13338787,1633163241,30211563857030819665843867919405784,14540764658026123216,6877217
13341187,1633195695,29613631920006910934446296287748544,13970893454694492769,7157738
13343587,1633227677,29614462140503757470547730636041845,13971676815865795523,7157337
13345987,1633261002,29706485331857699987677460494833133,14058642156410973302,7113062
13348387,1633292930,29739061970032292436377974260459415,14089492956145940423,7097487
